Country,Target,Model,Forecast_Date,Backtest_Round,Offset_Weeks,Train_Weeks,WIS
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-12-07,1,0,233,487.8277
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-30,2,1,232,488.2851
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-23,3,2,231,193.4117
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-16,4,3,230,419.4372
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-09,5,4,229,1291.3465
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-02,6,5,228,969.8785
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-26,7,6,227,1139.6705
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-19,8,7,226,609.7745
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-12,9,8,225,315.8232
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-05,10,9,224,305.1355
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-28,11,10,223,383.7383
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-21,12,11,222,222.4584
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-14,13,12,221,348.5377
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-07,14,13,220,717.9977
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-31,15,14,219,222.5224
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-24,16,15,218,232.8643
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-17,17,16,217,544.096
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-10,18,17,216,164.0999
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-03,19,18,215,247.1719
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-27,20,19,214,464.5695
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-20,21,20,213,518.7523
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-13,22,21,212,257.405
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-06,23,22,211,202.2728
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-29,24,23,210,81.4626
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-22,25,24,209,85.2948
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-15,26,25,208,120.8934
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-08,27,26,207,294.605
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-01,28,27,206,140.8392
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-25,29,28,205,245.2745
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-18,30,29,204,171.302
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-11,31,30,203,151.3712
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-04,32,31,202,146.7424
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-27,33,32,201,158.1613
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-20,34,33,200,421.5613
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-13,35,34,199,357.2452
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-06,36,35,198,519.5054
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-30,37,36,197,364.9086
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-23,38,37,196,445.9846
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-16,39,38,195,257.8059
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-09,40,39,194,547.8221
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-02,41,40,193,867.5906
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-23,42,41,192,473.217
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-16,43,42,191,643.8546
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-09,44,43,190,302.0246
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-02,45,44,189,243.8412
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-26,46,45,188,330.7329
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-19,47,46,187,1149.4548
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-12,48,47,186,405.4702
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-05,49,48,185,618.7341
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-29,50,49,184,266.3253
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-22,51,50,183,438.6596
Belgium,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-15,52,51,182,1383.9184
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-12-07,1,0,233,506.9998
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-30,2,1,232,776.3006
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-23,3,2,231,293.0529
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-16,4,3,230,393.3227
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-09,5,4,229,1046.1757
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-02,6,5,228,592.1185
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-26,7,6,227,1021.9944
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-19,8,7,226,373.3556
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-12,9,8,225,465.7035
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-05,10,9,224,358.2265
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-28,11,10,223,164.5079
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-21,12,11,222,350.0449
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-14,13,12,221,163.5449
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-07,14,13,220,358.5813
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-31,15,14,219,211.654
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-24,16,15,218,280.5622
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-17,17,16,217,168.7468
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-10,18,17,216,113.3824
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-03,19,18,215,117.8784
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-27,20,19,214,76.1981
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-20,21,20,213,60.7796
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-13,22,21,212,204.4744
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-06,23,22,211,153.0188
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-29,24,23,210,136.0127
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-22,25,24,209,415.7077
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-15,26,25,208,239.0658
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-08,27,26,207,115.1333
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-01,28,27,206,137.3108
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-25,29,28,205,98.7534
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-18,30,29,204,107.4119
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-11,31,30,203,106.9985
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-04,32,31,202,284.748
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-27,33,32,201,187.478
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-20,34,33,200,1074.2746
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-13,35,34,199,1417.9073
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-06,36,35,198,1024.1715
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-30,37,36,197,542.6766
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-23,38,37,196,293.0091
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-16,39,38,195,192.4759
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-09,40,39,194,281.9488
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-02,41,40,193,483.9941
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-23,42,41,192,543.8623
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-16,43,42,191,693.0273
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-09,44,43,190,2056.6029
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-02,45,44,189,2056.5838
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-26,46,45,188,2632.2886
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-19,47,46,187,1690.0142
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-12,48,47,186,2430.8323
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-05,49,48,185,3075.2896
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-29,50,49,184,1203.8652
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-22,51,50,183,1790.0026
Czech Republic,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-15,52,51,182,2108.0084
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-12-07,1,0,233,109.1356
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-30,2,1,232,157.0299
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-23,3,2,231,127.2092
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-16,4,3,230,125.0725
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-09,5,4,229,329.152
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-02,6,5,228,220.9899
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-26,7,6,227,331.0357
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-19,8,7,226,192.7727
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-12,9,8,225,128.8399
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-10-05,10,9,224,62.0418
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-28,11,10,223,86.9719
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-21,12,11,222,52.8907
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-14,13,12,221,97.317
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-09-07,14,13,220,127.944
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-31,15,14,219,87.5791
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-24,16,15,218,113.2375
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-17,17,16,217,172.486
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-10,18,17,216,20.734
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-08-03,19,18,215,23.8465
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-27,20,19,214,34.745
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-20,21,20,213,59.0273
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-13,22,21,212,84.2908
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-07-06,23,22,211,128.1849
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-29,24,23,210,190.1953
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-22,25,24,209,88.07
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-15,26,25,208,47.0838
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-08,27,26,207,26.5768
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-06-01,28,27,206,32.7938
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-25,29,28,205,27.4345
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-18,30,29,204,28.9485
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-11,31,30,203,39.7098
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-05-04,32,31,202,29.0184
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-27,33,32,201,63.9528
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-20,34,33,200,37.2187
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-13,35,34,199,29.5244
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-04-06,36,35,198,78.6348
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-30,37,36,197,103.9067
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-23,38,37,196,127.1701
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-16,39,38,195,101.9601
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-09,40,39,194,159.6137
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-03-02,41,40,193,125.6801
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-23,42,41,192,87.0402
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-16,43,42,191,87.3708
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-09,44,43,190,121.3456
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-02-02,45,44,189,96.5299
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-26,46,45,188,846.429
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-19,47,46,187,989.7357
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-12,48,47,186,1248.3351
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-01-05,49,48,185,1316.2224
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-29,50,49,184,654.0943
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-22,51,50,183,326.429
France,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2024-12-15,52,51,182,196.6507
Italy,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-12-07,1,0,233,2513.4685
Italy,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-30,2,1,232,2897.6004
Italy,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-23,3,2,231,2781.6565
Italy,ARI incidence,Darts-TRANSFORMER(QuantileRegression)+Weather,2025-11-16,4,3,230,2004.4023
