Country,Target,Model,Forecast_Date,Backtest_Round,Offset_Weeks,Train_Weeks,WIS
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-12-07,1,0,233,1111.9216
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-30,2,1,232,370.5448
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-23,3,2,231,386.0885
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-16,4,3,230,389.1633
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-09,5,4,229,734.8572
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-02,6,5,228,628.0919
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-26,7,6,227,631.3447
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-19,8,7,226,453.5027
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-12,9,8,225,433.3924
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-05,10,9,224,337.6554
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-28,11,10,223,502.1778
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-21,12,11,222,599.3493
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-14,13,12,221,458.8012
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-07,14,13,220,704.7677
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-31,15,14,219,504.6458
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-24,16,15,218,407.9598
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-17,17,16,217,599.5109
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-10,18,17,216,412.5825
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-03,19,18,215,790.7405
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-27,20,19,214,736.1147
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-20,21,20,213,676.5836
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-13,22,21,212,206.8195
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-06,23,22,211,164.0868
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-29,24,23,210,119.867
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-22,25,24,209,138.504
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-15,26,25,208,172.6837
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-08,27,26,207,172.2291
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-01,28,27,206,170.8445
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-25,29,28,205,193.8856
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-18,30,29,204,188.2741
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-11,31,30,203,135.3547
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-04,32,31,202,126.5077
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-27,33,32,201,213.2365
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-20,34,33,200,296.2899
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-13,35,34,199,191.8325
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-06,36,35,198,213.7292
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-30,37,36,197,177.8714
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-23,38,37,196,153.3794
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-16,39,38,195,218.7363
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-09,40,39,194,173.7734
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-02,41,40,193,565.6491
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-23,42,41,192,279.451
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-16,43,42,191,343.8339
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-09,44,43,190,420.2347
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-02,45,44,189,372.9508
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-26,46,45,188,591.6493
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-19,47,46,187,786.1364
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-12,48,47,186,802.4011
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-05,49,48,185,626.0847
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-29,50,49,184,743.9255
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-22,51,50,183,1097.5021
Belgium,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-15,52,51,182,1567.9074
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-12-07,1,0,233,797.3286
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-30,2,1,232,526.9882
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-23,3,2,231,342.6156
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-16,4,3,230,451.308
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-09,5,4,229,560.0285
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-02,6,5,228,687.8444
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-26,7,6,227,713.1785
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-19,8,7,226,499.6464
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-12,9,8,225,540.5739
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-05,10,9,224,625.5894
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-28,11,10,223,604.5702
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-21,12,11,222,644.4466
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-14,13,12,221,677.3409
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-07,14,13,220,608.0796
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-31,15,14,219,471.1174
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-24,16,15,218,378.9694
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-17,17,16,217,317.3288
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-10,18,17,216,360.2083
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-03,19,18,215,314.7213
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-27,20,19,214,153.8866
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-20,21,20,213,141.9079
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-13,22,21,212,224.3367
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-06,23,22,211,233.2788
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-29,24,23,210,249.2864
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-22,25,24,209,223.098
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-15,26,25,208,138.4591
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-08,27,26,207,117.0175
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-01,28,27,206,231.2987
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-25,29,28,205,147.0125
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-18,30,29,204,251.2844
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-11,31,30,203,201.5924
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-04,32,31,202,284.884
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-27,33,32,201,641.9797
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-20,34,33,200,986.6046
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-13,35,34,199,816.3393
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-06,36,35,198,1002.0328
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-30,37,36,197,751.3847
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-23,38,37,196,445.0974
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-16,39,38,195,376.2917
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-09,40,39,194,831.0791
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-02,41,40,193,483.6233
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-23,42,41,192,889.6795
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-16,43,42,191,1201.2212
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-09,44,43,190,1315.6333
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-02,45,44,189,2112.4374
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-26,46,45,188,2727.142
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-19,47,46,187,3358.8026
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-12,48,47,186,2454.9457
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-05,49,48,185,2329.0539
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-29,50,49,184,1415.4706
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-22,51,50,183,1238.0251
Czech Republic,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-15,52,51,182,1281.6492
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-12-07,1,0,233,247.9926
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-30,2,1,232,211.0549
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-23,3,2,231,305.3328
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-16,4,3,230,231.0637
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-09,5,4,229,224.5826
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-02,6,5,228,300.6969
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-26,7,6,227,368.0169
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-19,8,7,226,294.6714
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-12,9,8,225,284.1677
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-05,10,9,224,199.0439
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-28,11,10,223,178.975
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-21,12,11,222,137.1254
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-14,13,12,221,169.5072
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-07,14,13,220,130.6789
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-31,15,14,219,98.4562
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-24,16,15,218,93.0705
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-17,17,16,217,158.5829
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-10,18,17,216,226.8288
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-03,19,18,215,271.0815
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-27,20,19,214,200.4075
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-20,21,20,213,131.7015
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-13,22,21,212,113.5322
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-06,23,22,211,100.963
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-29,24,23,210,85.9567
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-22,25,24,209,71.7786
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-15,26,25,208,52.4157
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-08,27,26,207,58.4976
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-01,28,27,206,72.4022
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-25,29,28,205,47.3159
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-18,30,29,204,49.1895
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-11,31,30,203,45.3113
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-04,32,31,202,44.4099
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-27,33,32,201,31.4919
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-20,34,33,200,48.6699
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-13,35,34,199,48.8301
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-06,36,35,198,80.1957
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-30,37,36,197,61.0409
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-23,38,37,196,39.6411
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-16,39,38,195,99.3097
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-09,40,39,194,178.3621
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-02,41,40,193,180.1541
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-23,42,41,192,141.0029
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-16,43,42,191,177.3615
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-09,44,43,190,434.8961
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-02,45,44,189,527.5894
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-26,46,45,188,664.05
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-19,47,46,187,1035.4659
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-12,48,47,186,1238.2869
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-05,49,48,185,1242.6836
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-29,50,49,184,940.15
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-22,51,50,183,722.2431
France,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-15,52,51,182,660.1403
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-12-07,1,0,233,2605.1284
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-30,2,1,232,3012.4357
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-23,3,2,231,2835.9262
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-16,4,3,230,2089.1068
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-09,5,4,229,1455.8596
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-02,6,5,228,908.4543
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-26,7,6,227,544.7968
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-19,8,7,226,292.7182
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-12,9,8,225,135.9441
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-05,10,9,224,49.6669
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-28,11,10,223,14.5491
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-21,12,11,222,0.0067
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-14,13,12,221,0.0048
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-07,14,13,220,0.0081
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-31,15,14,219,0.006
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-24,16,15,218,0.0083
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-17,17,16,217,0.0052
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-10,18,17,216,0.0062
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-03,19,18,215,0.0044
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-27,20,19,214,0.006
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-20,21,20,213,0.0046
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-13,22,21,212,0.0061
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-06,23,22,211,0.0059
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-29,24,23,210,0.0054
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-22,25,24,209,0.0093
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-15,26,25,208,0.0053
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-08,27,26,207,0.0083
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-01,28,27,206,0.0055
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-25,29,28,205,0.0052
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-18,30,29,204,0.0077
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-11,31,30,203,0.0071
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-04,32,31,202,0.0045
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-27,33,32,201,0.0063
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-20,34,33,200,0.0071
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-13,35,34,199,0.0049
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-06,36,35,198,0.0051
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-30,37,36,197,0.0058
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-23,38,37,196,0.0037
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-16,39,38,195,0.0048
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-09,40,39,194,0.0052
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-02,41,40,193,0.0142
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-23,42,41,192,0.0046
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-16,43,42,191,0.0037
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-09,44,43,190,0.007
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-02-02,45,44,189,0.0044
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-26,46,45,188,0.0063
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-19,47,46,187,0.0053
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-12,48,47,186,0.0052
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-01-05,49,48,185,0.006
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-29,50,49,184,0.0052
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-22,51,50,183,0.0066
Italy,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2024-12-15,52,51,182,0.005
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-12-07,1,0,233,0.0052
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-30,2,1,232,0.0049
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-23,3,2,231,0.003
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-16,4,3,230,0.0042
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-09,5,4,229,0.005
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-11-02,6,5,228,0.0075
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-26,7,6,227,0.0045
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-19,8,7,226,0.0035
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-12,9,8,225,0.0023
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-10-05,10,9,224,0.0039
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-28,11,10,223,0.0093
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-21,12,11,222,0.0056
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-14,13,12,221,0.0039
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-09-07,14,13,220,0.0066
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-31,15,14,219,0.0047
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-24,16,15,218,0.007
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-17,17,16,217,0.004
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-10,18,17,216,0.0049
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-08-03,19,18,215,0.003
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-27,20,19,214,0.0043
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-20,21,20,213,0.0035
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-13,22,21,212,0.0059
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-07-06,23,22,211,0.0046
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-29,24,23,210,0.0048
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-22,25,24,209,0.0086
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-15,26,25,208,0.0045
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-08,27,26,207,0.0073
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-06-01,28,27,206,0.004
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-25,29,28,205,0.0047
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-18,30,29,204,0.007
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-11,31,30,203,0.0054
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-05-04,32,31,202,0.005
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-27,33,32,201,0.0053
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-20,34,33,200,0.0062
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-13,35,34,199,0.0052
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-04-06,36,35,198,0.0044
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-30,37,36,197,0.005
Poland,ARI incidence,Darts-TCN(QuantileRegression)+Weather,2025-03-23,38,37,196,0.0036
